Entity,Year,Code,co2_per_capita,renewables_energy_per_capita,renewables_share_energy
Turkey,1996,TUR,3.278,1827.905,14.756
Turkey,1997,TUR,3.429,1778.401,13.917
Turkey,1998,TUR,3.383,1856.718,14.377
Turkey,1999,TUR,3.27,1502.537,12.09
Turkey,2000,TUR,3.56,1323.956,10.096
Turkey,2001,TUR,3.274,1016.725,8.632
Turkey,2002,TUR,3.346,1389.272,10.918
Turkey,2003,TUR,3.536,1429.371,10.734
Turkey,2004,TUR,3.613,1830.71,13.0
Turkey,2005,TUR,3.861,1541.987,10.807
Turkey,2006,TUR,4.075,1703.712,10.874
Turkey,2007,TUR,4.473,1374.154,8.326
Turkey,2008,TUR,4.369,1273.659,7.784
Turkey,2009,TUR,4.396,1387.283,8.472
Turkey,2010,TUR,4.345,1986.259,11.71
Turkey,2011,TUR,4.638,2038.148,11.392
Turkey,2012,TUR,4.769,2257.445,12.031
Turkey,2013,TUR,4.589,2390.893,13.033
Turkey,2014,TUR,4.706,1762.229,9.501
Turkey,2015,TUR,4.845,2696.593,13.673
Turkey,2016,TUR,4.967,2839.983,13.986
Turkey,2017,TUR,5.183,2703.109,12.632
Turkey,2018,TUR,5.021,2976.381,14.13
Turkey,2019,TUR,4.763,3952.016,18.384
Turkey,2020,TUR,4.836,3805.278,18.103
Turkey,2021,TUR,5.276,3515.561,15.696
Turkey,2022,TUR,5.095,4055.604,18.036
Turkey,2023,TUR,5.58,4092.316,18.326
Turkey,2024,TUR,5.865,4701.284,19.786
Turkmenistan,1985,TKM,10.027,2.566,0.006
Turkmenistan,1986,TKM,10.7,2.489,0.005
Turkmenistan,1987,TKM,10.539,2.414,0.005
Turkmenistan,1988,TKM,10.451,2.341,0.005
Turkmenistan,1989,TKM,10.28,2.275,0.005
Turkmenistan,1990,TKM,8.871,2.216,0.005
Turkmenistan,1991,TKM,7.894,2.161,0.006
Turkmenistan,1992,TKM,8.111,2.958,0.008
Turkmenistan,1993,TKM,6.824,3.444,0.011
Turkmenistan,1994,TKM,8.312,2.699,0.008
Turkmenistan,1995,TKM,8.248,2.651,0.011
Turkmenistan,1996,TKM,7.424,3.257,0.009
Turkmenistan,1997,TKM,7.193,3.203,0.011
Turkmenistan,1998,TKM,7.583,3.779,0.012
Turkmenistan,1999,TKM,8.859,3.092,0.011
Turkmenistan,2000,TKM,8.589,1.912,0.007
Turkmenistan,2001,TKM,7.279,1.864,0.006
Turkmenistan,2002,TKM,6.317,1.812,0.007
Turkmenistan,2003,TKM,8.341,1.767,0.005
Turkmenistan,2004,TKM,9.954,1.724,0.005
Turkmenistan,2005,TKM,9.487,1.678,0.005
Turkmenistan,2006,TKM,9.617,1.638,0.005
Turkmenistan,2007,TKM,9.379,1.6,0.005
Turkmenistan,2008,TKM,11.12,1.557,0.005
Turkmenistan,2009,TKM,9.623,1.518,0.004
Turkmenistan,2010,TKM,10.636,1.551,0.003
Turkmenistan,2011,TKM,11.464,1.646,0.004
Turkmenistan,2012,TKM,11.524,1.835,0.003
Turkmenistan,2013,TKM,10.833,2.154,0.005
Turkmenistan,2014,TKM,10.337,2.627,0.006
Turkmenistan,2015,TKM,10.15,3.411,0.007
Turkmenistan,2016,TKM,9.763,4.003,0.007
Turkmenistan,2017,TKM,9.675,3.886,0.008
Turkmenistan,2018,TKM,9.211,3.78,0.007
Turkmenistan,2019,TKM,9.15,3.679,0.007
Turkmenistan,2020,TKM,9.051,3.603,0.006
Turkmenistan,2021,TKM,12.929,3.511,0.006
Turkmenistan,2022,TKM,14.116,3.436,0.005
Turkmenistan,2023,TKM,12.957,3.348,0.006
Turkmenistan,2024,TKM,10.809,3.299,0.007
Ukraine,1985,UKR,14.551,582.235,1.072
Ukraine,1986,UKR,14.434,576.743,1.061
Ukraine,1987,UKR,14.25,517.346,0.936
Ukraine,1988,UKR,14.065,640.804,1.163
Ukraine,1989,UKR,13.172,541.95,1.032
Ukraine,1990,UKR,13.573,561.062,0.916
Ukraine,1991,UKR,12.137,623.484,1.089
Ukraine,1992,UKR,11.267,418.495,0.867
Ukraine,1993,UKR,9.752,585.746,1.386
Ukraine,1994,UKR,8.058,646.384,1.781
Ukraine,1995,UKR,7.552,535.119,1.5
Ukraine,1996,UKR,6.868,468.077,1.396
Ukraine,1997,UKR,6.706,539.072,1.653
Ukraine,1998,UKR,6.528,867.964,2.738
Ukraine,1999,UKR,5.976,796.32,2.529
Ukraine,2000,UKR,5.764,632.273,1.985
Ukraine,2001,UKR,6.188,677.742,2.138
Ukraine,2002,UKR,6.079,543.079,1.709
Ukraine,2003,UKR,6.359,522.737,1.593
Ukraine,2004,UKR,6.474,665.709,2.023
Ukraine,2005,UKR,6.588,700.549,2.086
Ukraine,2006,UKR,7.044,730.734,2.136
Ukraine,2007,UKR,7.157,594.394,1.736
Ukraine,2008,UKR,6.963,668.923,2.014
Ukraine,2009,UKR,5.954,683.672,2.408
Ukraine,2010,UKR,6.336,752.706,2.464
Ukraine,2011,UKR,6.659,627.982,1.981
Ukraine,2012,UKR,6.588,628.161,2.021
Ukraine,2013,UKR,6.45,849.928,2.878
Ukraine,2014,UKR,5.606,574.765,2.199
Ukraine,2015,UKR,4.889,403.209,1.85
Ukraine,2016,UKR,5.132,521.131,2.277
Ukraine,2017,UKR,4.914,612.043,2.87
Ukraine,2018,UKR,5.13,730.093,3.282
Ukraine,2019,UKR,4.942,681.338,3.22
Ukraine,2020,UKR,4.635,960.803,4.707
Ukraine,2021,UKR,4.755,1233.325,5.89
Ukraine,2022,UKR,3.485,1121.01,7.503
Ukraine,2023,UKR,3.692,1354.215,8.777
Ukraine,2024,UKR,3.764,1305.943,8.299
United Arab Emirates,1965,ARE,0.132,0.0,0.0
United Arab Emirates,1966,ARE,0.147,0.0,0.0
United Arab Emirates,1967,ARE,5.097,0.0,0.0
United Arab Emirates,1968,ARE,6.228,0.0,0.0
United Arab Emirates,1969,ARE,85.563,0.0,0.0
United Arab Emirates,1970,ARE,53.166,0.0,0.0
United Arab Emirates,1971,ARE,63.177,0.0,0.0
United Arab Emirates,1972,ARE,60.866,0.0,0.0
United Arab Emirates,1973,ARE,70.13,0.0,0.0
United Arab Emirates,1974,ARE,63.999,0.0,0.0
United Arab Emirates,1975,ARE,57.187,0.0,0.0
United Arab Emirates,1976,ARE,64.328,0.0,0.0
United Arab Emirates,1977,ARE,54.565,0.0,0.0
United Arab Emirates,1978,ARE,55.319,0.0,0.0
United Arab Emirates,1979,ARE,40.095,0.0,0.0
United Arab Emirates,1980,ARE,36.289,0.0,0.0
United Arab Emirates,1981,ARE,33.468,0.0,0.0
United Arab Emirates,1982,ARE,31.566,0.0,0.0
United Arab Emirates,1983,ARE,28.567,0.0,0.0
United Arab Emirates,1984,ARE,35.456,0.0,0.0
United Arab Emirates,1985,ARE,36.162,0.0,0.0
United Arab Emirates,1986,ARE,32.136,0.0,0.0
United Arab Emirates,1987,ARE,30.24,0.0,0.0
United Arab Emirates,1988,ARE,28.704,0.0,0.0
United Arab Emirates,1989,ARE,30.385,0.0,0.0
United Arab Emirates,1990,ARE,27.346,0.0,0.0
United Arab Emirates,1991,ARE,28.354,0.0,0.0
United Arab Emirates,1992,ARE,27.429,0.0,0.0
United Arab Emirates,1993,ARE,29.626,0.0,0.0
United Arab Emirates,1994,ARE,32.364,0.0,0.0
United Arab Emirates,1995,ARE,29.932,0.0,0.0
United Arab Emirates,1996,ARE,29.195,0.0,0.0
United Arab Emirates,1997,ARE,26.016,0.0,0.0
United Arab Emirates,1998,ARE,26.517,0.0,0.0
United Arab Emirates,1999,ARE,23.835,0.0,0.0
United Arab Emirates,2000,ARE,32.138,0.0,0.0
United Arab Emirates,2001,ARE,27.365,0.0,0.0
United Arab Emirates,2002,ARE,21.536,0.0,0.0
United Arab Emirates,2003,ARE,25.547,0.0,0.0
United Arab Emirates,2004,ARE,25.394,0.0,0.0
United Arab Emirates,2005,ARE,24.711,0.0,0.0
United Arab Emirates,2006,ARE,24.5,0.0,0.0
United Arab Emirates,2007,ARE,23.842,0.0,0.0
United Arab Emirates,2008,ARE,24.598,0.0,0.0
United Arab Emirates,2009,ARE,25.21,2.487,0.002
United Arab Emirates,2010,ARE,26.786,6.915,0.005
United Arab Emirates,2011,ARE,27.574,7.447,0.005
United Arab Emirates,2012,ARE,27.787,8.334,0.006
United Arab Emirates,2013,ARE,27.348,28.382,0.02
United Arab Emirates,2014,ARE,26.045,96.2,0.07
United Arab Emirates,2015,ARE,25.943,87.725,0.062
United Arab Emirates,2016,ARE,25.235,87.917,0.063
United Arab Emirates,2017,ARE,21.279,201.72,0.154
United Arab Emirates,2018,ARE,21.837,318.861,0.263
United Arab Emirates,2019,ARE,21.76,964.934,0.744
United Arab Emirates,2020,ARE,22.783,1355.128,1.082
United Arab Emirates,2021,ARE,21.675,1573.308,1.243
United Arab Emirates,2022,ARE,20.221,1861.37,1.411
United Arab Emirates,2023,ARE,19.773,3376.683,2.514
United Arab Emirates,2024,ARE,20.131,3467.941,2.519
United Kingdom,1965,GBR,11.445,235.676,0.554
United Kingdom,1966,GBR,11.304,230.447,0.542
United Kingdom,1967,GBR,10.77,246.835,0.583
United Kingdom,1968,GBR,10.979,187.161,0.429
United Kingdom,1969,GBR,11.331,163.092,0.362
United Kingdom,1970,GBR,11.724,226.359,0.494
United Kingdom,1971,GBR,11.816,167.64,0.375
United Kingdom,1972,GBR,11.556,167.075,0.369
United Kingdom,1973,GBR,11.739,189.737,0.4
United Kingdom,1974,GBR,10.977,201.128,0.447
United Kingdom,1975,GBR,10.73,189.632,0.447
United Kingdom,1976,GBR,10.65,224.195,0.518
United Kingdom,1977,GBR,10.759,195.517,0.443
United Kingdom,1978,GBR,10.765,201.303,0.453
United Kingdom,1979,GBR,11.464,212.612,0.458
United Kingdom,1980,GBR,10.288,195.148,0.462
United Kingdom,1981,GBR,9.956,218.011,0.531
United Kingdom,1982,GBR,9.739,223.83,0.552
United Kingdom,1983,GBR,9.683,223.674,0.55
United Kingdom,1984,GBR,9.373,223.251,0.55
United Kingdom,1985,GBR,9.886,194.089,0.46
United Kingdom,1986,GBR,10.018,233.438,0.54
United Kingdom,1987,GBR,10.049,204.444,0.475
United Kingdom,1988,GBR,10.0,237.979,0.547
United Kingdom,1989,GBR,10.17,232.07,0.534
United Kingdom,1990,GBR,10.493,280.668,0.643
United Kingdom,1991,GBR,10.588,256.69,0.578
United Kingdom,1992,GBR,10.289,309.63,0.704
United Kingdom,1993,GBR,10.017,281.702,0.635
United Kingdom,1994,GBR,9.896,343.348,0.785
United Kingdom,1995,GBR,9.735,329.142,0.752
United Kingdom,1996,GBR,10.065,281.793,0.615
United Kingdom,1997,GBR,9.628,353.438,0.788
United Kingdom,1998,GBR,9.698,425.506,0.943
United Kingdom,1999,GBR,9.546,474.194,1.06
United Kingdom,2000,GBR,9.635,489.156,1.087
United Kingdom,2001,GBR,9.749,472.535,1.043
United Kingdom,2002,GBR,9.41,545.296,1.237
United Kingdom,2003,GBR,9.556,531.512,1.194
United Kingdom,2004,GBR,9.53,691.013,1.549
United Kingdom,2005,GBR,9.412,830.711,1.86
United Kingdom,2006,GBR,9.301,895.823,2.047
United Kingdom,2007,GBR,9.093,986.934,2.337
United Kingdom,2008,GBR,8.785,1156.427,2.81
United Kingdom,2009,GBR,7.905,1155.193,2.989
United Kingdom,2010,GBR,8.125,1192.189,3.043
United Kingdom,2011,GBR,7.396,1561.658,4.268
United Kingdom,2012,GBR,7.622,1801.004,4.869
United Kingdom,2013,GBR,7.418,2457.214,6.655
United Kingdom,2014,GBR,6.765,2942.152,8.506
United Kingdom,2015,GBR,6.461,3658.91,10.562
United Kingdom,2016,GBR,6.062,3610.795,10.659
United Kingdom,2017,GBR,5.838,4189.004,12.44
United Kingdom,2018,GBR,5.689,4667.942,13.98
United Kingdom,2019,GBR,5.435,5081.304,15.684
United Kingdom,2020,GBR,4.844,5556.822,19.068
United Kingdom,2021,GBR,5.059,5098.234,17.482
United Kingdom,2022,GBR,4.563,5568.103,19.072
United Kingdom,2023,GBR,4.482,5552.381,19.976
United Kingdom,2024,GBR,4.526,5903.351,21.293
United States,1965,USA,17.375,3037.861,4.127
United States,1966,USA,18.013,3022.837,3.94
United States,1967,USA,18.463,3363.971,4.29
United States,1968,USA,18.92,3361.12,4.092
United States,1969,USA,19.655,3711.154,4.345
United States,1970,USA,20.884,3632.801,4.157
United States,1971,USA,20.746,3840.237,4.359
United States,1972,USA,21.486,3911.643,4.278
United States,1973,USA,22.221,3884.909,4.118
United States,1974,USA,21.23,4225.846,4.638
United States,1975,USA,20.145,4163.427,4.738
United States,1976,USA,20.896,3958.865,4.311
United States,1977,USA,21.273,3139.539,3.364
United States,1978,USA,21.728,3870.866,4.098
United States,1979,USA,21.57,3843.797,4.065
United States,1980,USA,20.579,3770.315,4.19
United States,1981,USA,19.568,3556.65,4.114
United States,1982,USA,18.381,4088.043,4.983
United States,1983,USA,18.34,4362.81,5.393
United States,1984,USA,18.714,4266.622,5.066
United States,1985,USA,18.6,3771.364,4.533
United States,1986,USA,18.438,3877.473,4.661
United States,1987,USA,19.06,3423.941,4.017
United States,1988,USA,19.718,3087.488,3.495
United States,1989,USA,19.788,3679.75,4.106
United States,1990,USA,20.254,4013.992,4.516
United States,1991,USA,19.793,3962.816,4.519
United States,1992,USA,19.949,3590.961,4.083
United States,1993,USA,20.102,3885.076,4.377
United States,1994,USA,20.197,3645.031,4.076
United States,1995,USA,20.23,4114.201,4.551
United States,1996,USA,20.679,4433.159,4.791
United States,1997,USA,20.745,4509.891,4.884
United States,1998,USA,20.775,4131.355,4.489
United States,1999,USA,20.806,4065.928,4.383
United States,2000,USA,21.398,3623.22,3.856
United States,2001,USA,20.767,2987.609,3.287
United States,2002,USA,20.718,3514.352,3.851
United States,2003,USA,20.718,3638.041,4.012
United States,2004,USA,20.874,3611.492,3.944
United States,2005,USA,20.719,3677.244,4.055
United States,2006,USA,20.237,4008.919,4.502
United States,2007,USA,20.28,3773.604,4.222
United States,2008,USA,19.409,4168.733,4.833
United States,2009,USA,17.811,4547.645,5.601
United States,2010,USA,18.225,4687.653,5.642
United States,2011,USA,17.634,5424.356,6.653
United States,2012,USA,16.812,5231.158,6.652
United States,2013,USA,17.099,5510.078,6.888
United States,2014,USA,17.119,5617.922,7.015
United States,2015,USA,16.461,5673.692,7.219
United States,2016,USA,15.935,6214.849,7.993
United States,2017,USA,15.639,6767.344,8.755
United States,2018,USA,16.001,6865.852,8.64
United States,2019,USA,15.5,7014.947,8.967
United States,2020,USA,13.817,7299.329,10.123
United States,2021,USA,14.758,7672.989,10.116
United States,2022,USA,14.802,8389.356,10.875
United States,2023,USA,14.319,8499.214,11.212
United States,2024,USA,14.197,9192.194,12.05
Upper-middle-income countries,1965,,1.36,334.682,4.127
Upper-middle-income countries,1966,,1.425,360.619,4.277
Upper-middle-income countries,1967,,1.382,347.362,4.117
Upper-middle-income countries,1968,,1.438,390.61,4.556
Upper-middle-income countries,1969,,1.539,411.697,4.601
Upper-middle-income countries,1970,,1.72,447.104,4.71
Upper-middle-income countries,1971,,1.822,453.908,4.558
Upper-middle-income countries,1972,,1.879,467.015,4.515
Upper-middle-income countries,1973,,1.956,481.216,4.476
Upper-middle-income countries,1974,,1.978,522.909,4.713
Upper-middle-income countries,1975,,2.083,525.772,4.535
Upper-middle-income countries,1976,,2.158,563.483,4.716
Upper-middle-income countries,1977,,2.251,603.904,4.849
Upper-middle-income countries,1978,,2.38,648.044,5.003
Upper-middle-income countries,1979,,2.409,690.224,5.216
Upper-middle-income countries,1980,,2.386,739.514,5.543
Upper-middle-income countries,1981,,2.324,763.182,5.716
Upper-middle-income countries,1982,,2.402,773.149,5.694
Upper-middle-income countries,1983,,2.43,805.916,5.851
Upper-middle-income countries,1984,,2.504,872.648,6.145
Upper-middle-income countries,1985,,2.625,636.31,7.11
Upper-middle-income countries,1986,,2.671,650.518,7.133
Upper-middle-income countries,1987,,2.726,676.24,7.189
Upper-middle-income countries,1988,,2.809,718.904,7.42
Upper-middle-income countries,1989,,2.779,719.11,7.383
Upper-middle-income countries,1990,,2.759,737.185,7.348
Upper-middle-income countries,1991,,2.765,744.029,7.387
Upper-middle-income countries,1992,,2.762,762.443,7.548
Upper-middle-income countries,1993,,2.798,828.527,8.151
Upper-middle-income countries,1994,,2.827,857.18,8.277
Upper-middle-income countries,1995,,2.937,910.252,8.667
Upper-middle-income countries,1996,,2.996,924.079,8.559
Upper-middle-income countries,1997,,3.014,933.983,8.583
Upper-middle-income countries,1998,,2.927,954.63,8.865
Upper-middle-income countries,1999,,2.998,942.404,8.662
Upper-middle-income countries,2000,,3.033,978.633,8.744
Upper-middle-income countries,2001,,3.069,985.293,8.611
Upper-middle-income countries,2002,,3.215,1018.837,8.537
Upper-middle-income countries,2003,,3.578,1023.688,7.899
Upper-middle-income countries,2004,,3.777,1140.903,7.969
Upper-middle-income countries,2005,,4.055,1209.47,7.849
Upper-middle-income countries,2006,,4.318,1282.473,7.836
Upper-middle-income countries,2007,,4.515,1351.447,7.804
Upper-middle-income countries,2008,,4.73,1523.354,8.584
Upper-middle-income countries,2009,,4.818,1524.419,8.492
Upper-middle-income countries,2010,,5.151,1685.353,8.938
Upper-middle-income countries,2011,,5.52,1710.436,8.602
Upper-middle-income countries,2012,,5.631,1889.578,9.236
Upper-middle-income countries,2013,,5.671,1964.565,9.458
Upper-middle-income countries,2014,,5.672,2126.72,10.131
Upper-middle-income countries,2015,,5.571,2223.881,10.653
Upper-middle-income countries,2016,,5.486,2363.684,11.29
Upper-middle-income countries,2017,,5.57,2513.576,11.72
Upper-middle-income countries,2018,,5.673,2715.421,12.338
Upper-middle-income countries,2019,,5.814,2946.056,13.013
Upper-middle-income countries,2020,,5.735,3089.431,13.662
Upper-middle-income countries,2021,,5.953,3320.291,14.002
Upper-middle-income countries,2022,,6.131,3617.865,14.935
Upper-middle-income countries,2023,,6.321,3844.159,15.269
Upper-middle-income countries,2024,,6.377,4324.113,16.68
Uzbekistan,1985,UZB,5.554,844.031,3.244
Uzbekistan,1986,UZB,5.177,697.369,2.81
Uzbekistan,1987,UZB,5.16,993.499,3.956
Uzbekistan,1988,UZB,5.195,1022.555,4.159
Uzbekistan,1989,UZB,5.212,765.06,3.084
Uzbekistan,1990,UZB,5.039,902.355,3.562
Uzbekistan,1991,UZB,4.881,799.163,3.278
Uzbekistan,1992,UZB,5.166,812.062,3.602
Uzbekistan,1993,UZB,5.258,929.549,4.049
Uzbekistan,1994,UZB,4.887,884.9,3.981
Uzbekistan,1995,UZB,4.573,750.03,3.398
Uzbekistan,1996,UZB,4.633,776.165,3.479
Uzbekistan,1997,UZB,4.589,675.418,3.104
Uzbekistan,1998,UZB,5.012,662.709,3.093
Uzbekistan,1999,UZB,5.049,645.984,2.725
Uzbekistan,2000,UZB,4.982,658.834,2.75
Uzbekistan,2001,UZB,5.031,662.469,2.793
Uzbekistan,2002,UZB,5.22,667.242,2.778
Uzbekistan,2003,UZB,5.068,758.25,3.532
Uzbekistan,2004,UZB,4.96,676.057,3.172
Uzbekistan,2005,UZB,4.614,701.249,3.298
Uzbekistan,2006,UZB,4.678,585.825,2.986
Uzbekistan,2007,UZB,4.573,634.257,3.086
Uzbekistan,2008,UZB,4.669,420.891,2.215
Uzbekistan,2009,UZB,3.91,609.053,3.253
Uzbekistan,2010,UZB,3.793,751.566,4.069
Uzbekistan,2011,UZB,4.051,514.239,2.7
Uzbekistan,2012,UZB,4.062,559.732,3.02
Uzbekistan,2013,UZB,3.781,539.489,2.945
Uzbekistan,2014,UZB,3.557,520.727,2.785
Uzbekistan,2015,UZB,3.362,495.677,2.827
Uzbekistan,2016,UZB,3.511,551.306,3.319
Uzbekistan,2017,UZB,3.422,623.511,3.698
Uzbekistan,2018,UZB,3.161,453.67,2.73
Uzbekistan,2019,UZB,3.275,486.9,2.96
Uzbekistan,2020,UZB,3.22,368.026,2.293
Uzbekistan,2021,UZB,3.597,363.979,2.167
Uzbekistan,2022,UZB,3.409,404.271,2.387
Uzbekistan,2023,UZB,3.446,521.76,3.104
Uzbekistan,2024,UZB,3.829,874.0,4.582
Venezuela,1965,VEN,6.262,392.128,1.988
Venezuela,1966,VEN,5.683,386.539,2.007
Venezuela,1967,VEN,6.348,438.716,2.233
Venezuela,1968,VEN,6.13,713.56,3.479
Venezuela,1969,VEN,6.244,802.617,3.995
Venezuela,1970,VEN,6.541,1001.072,5.095
Venezuela,1971,VEN,5.323,1275.207,6.589
Venezuela,1972,VEN,5.167,1382.095,6.963
Venezuela,1973,VEN,5.33,1387.38,6.29
Venezuela,1974,VEN,5.848,1667.919,7.534
Venezuela,1975,VEN,4.824,1877.16,8.4
Venezuela,1976,VEN,4.21,2159.541,9.103
Venezuela,1977,VEN,4.545,2412.119,9.393
Venezuela,1978,VEN,4.759,2356.838,9.244
Venezuela,1979,VEN,5.155,2666.448,9.764
Venezuela,1980,VEN,5.942,2655.58,8.933
Venezuela,1981,VEN,5.854,2671.658,8.906
Venezuela,1982,VEN,5.784,2724.731,9.155
Venezuela,1983,VEN,5.612,3029.488,10.503
Venezuela,1984,VEN,5.471,3305.961,11.551
Venezuela,1985,VEN,5.79,3602.861,12.589
Venezuela,1986,VEN,6.099,3899.124,13.021
Venezuela,1987,VEN,6.021,4657.523,16.005
Venezuela,1988,VEN,6.139,5034.615,17.051
Venezuela,1989,VEN,5.615,4976.733,17.139
Venezuela,1990,VEN,6.096,5181.345,17.21
Venezuela,1991,VEN,5.625,6093.494,20.633
Venezuela,1992,VEN,5.04,6318.689,20.228
Venezuela,1993,VEN,5.789,6204.953,20.538
Venezuela,1994,VEN,5.48,6557.162,20.434
Venezuela,1995,VEN,5.625,6439.479,19.9
Venezuela,1996,VEN,5.222,6600.222,21.392
Venezuela,1997,VEN,5.609,6877.049,21.523
Venezuela,1998,VEN,5.72,6817.292,21.702
Venezuela,1999,VEN,5.947,6994.48,23.347
Venezuela,2000,VEN,5.826,7122.168,22.962
Venezuela,2001,VEN,5.229,6683.929,20.705
Venezuela,2002,VEN,6.457,6412.523,20.257
Venezuela,2003,VEN,5.962,6370.03,22.8
Venezuela,2004,VEN,5.423,7209.532,23.593
Venezuela,2005,VEN,5.541,7736.456,24.798
Venezuela,2006,VEN,5.724,7995.783,23.661
Venezuela,2007,VEN,5.576,7987.026,22.963
Venezuela,2008,VEN,5.552,8155.572,23.217
Venezuela,2009,VEN,5.351,7922.412,22.612
Venezuela,2010,VEN,6.58,6928.836,21.151
Venezuela,2011,VEN,5.781,7381.627,21.631
Venezuela,2012,VEN,5.95,7128.419,20.228
Venezuela,2013,VEN,6.634,6976.054,20.392
Venezuela,2014,VEN,5.817,6776.306,20.501
Venezuela,2015,VEN,5.44,6201.043,19.806
Venezuela,2016,VEN,4.964,5151.24,18.015
Venezuela,2017,VEN,4.551,5738.237,20.355
Venezuela,2018,VEN,3.732,5452.387,22.65
Venezuela,2019,VEN,3.643,5376.025,24.05
Venezuela,2020,VEN,2.844,5834.438,32.081
Venezuela,2021,VEN,3.361,5919.672,28.157
Venezuela,2022,VEN,3.843,5968.034,26.484
Venezuela,2023,VEN,4.226,6261.651,25.759
Venezuela,2024,VEN,4.085,6255.71,25.84
Vietnam,1965,VNM,0.354,25.436,3.213
Vietnam,1966,VNM,0.504,28.49,2.107
Vietnam,1967,VNM,0.59,30.709,1.686
Vietnam,1968,VNM,0.594,33.556,1.815
Vietnam,1969,VNM,0.667,36.962,1.728
Vietnam,1970,VNM,0.679,40.185,1.841
Vietnam,1971,VNM,0.577,40.179,2.113
Vietnam,1972,VNM,0.53,26.992,1.498
Vietnam,1973,VNM,0.564,26.27,1.412
Vietnam,1974,VNM,0.42,25.69,1.9
Vietnam,1975,VNM,0.468,29.88,2.035
Vietnam,1976,VNM,0.291,32.447,3.92
Vietnam,1977,VNM,0.311,34.045,3.948
Vietnam,1978,VNM,0.306,44.224,5.078
Vietnam,1979,VNM,0.316,54.065,5.893
Vietnam,1980,VNM,0.32,78.745,7.671
Vietnam,1981,VNM,0.329,77.898,7.751
Vietnam,1982,VNM,0.333,78.772,7.511
Vietnam,1983,VNM,0.342,60.301,5.626
Vietnam,1984,VNM,0.303,76.971,7.299
Vietnam,1985,VNM,0.357,69.467,6.684
Vietnam,1986,VNM,0.341,64.764,5.87
Vietnam,1987,VNM,0.378,62.425,5.126
Vietnam,1988,VNM,0.367,79.165,6.643
Vietnam,1989,VNM,0.271,166.197,15.016
Vietnam,1990,VNM,0.325,227.677,19.581
Vietnam,1991,VNM,0.32,262.323,22.676
Vietnam,1992,VNM,0.314,294.135,23.761
Vietnam,1993,VNM,0.328,317.95,22.917
Vietnam,1994,VNM,0.386,362.363,23.82
Vietnam,1995,VNM,0.418,407.973,23.467
Vietnam,1996,VNM,0.485,455.948,23.225
Vietnam,1997,VNM,0.613,436.238,19.526
Vietnam,1998,VNM,0.636,409.291,17.158
Vietnam,1999,VNM,0.636,501.539,20.617
Vietnam,2000,VNM,0.699,523.88,19.107
Vietnam,2001,VNM,0.782,645.175,21.061
Vietnam,2002,VNM,0.883,632.933,19.066
Vietnam,2003,VNM,0.971,650.208,18.345
Vietnam,2004,VNM,1.107,601.044,14.008
Vietnam,2005,VNM,1.182,550.081,12.158
Vietnam,2006,VNM,1.213,643.881,15.766
Vietnam,2007,VNM,1.213,716.457,16.349
Vietnam,2008,VNM,1.342,806.987,15.182
Vietnam,2009,VNM,1.44,912.607,17.054
Vietnam,2010,VNM,1.596,852.728,13.931
Vietnam,2011,VNM,1.725,1206.188,18.079
Vietnam,2012,VNM,1.612,1538.182,22.488
Vietnam,2013,VNM,1.672,1636.788,22.935
Vietnam,2014,VNM,1.964,1729.471,22.221
Vietnam,2015,VNM,2.299,1536.528,17.797
Vietnam,2016,VNM,2.351,1718.672,18.653
