Entity,Year,Code,co2_per_capita,renewables_energy_per_capita,renewables_share_energy,GDP per capita,World region according to OWID
Germany,2022,DEU,7.942,8268.65,20.329,63676.086,Europe
Germany,2023,DEU,7.023,8764.478,23.603,63039.37,Europe
Germany,2024,DEU,6.769,8949.748,23.968,62554.555,Europe
Greece,1990,GRC,8.133,479.548,1.714,26916.312,Europe
Greece,1991,GRC,8.092,835.761,2.961,27419.604,Europe
Greece,1992,GRC,8.202,593.133,2.074,27401.424,Europe
Greece,1993,GRC,8.094,621.6,2.157,26804.854,Europe
Greece,1994,GRC,8.258,699.901,2.4,27204.396,Europe
Greece,1995,GRC,8.267,941.166,3.131,27646.148,Europe
Greece,1996,GRC,8.431,1152.624,3.76,27905.107,Europe
Greece,1997,GRC,8.831,1024.571,3.265,28768.24,Europe
Greece,1998,GRC,9.238,985.39,2.971,29592.525,Europe
Greece,1999,GRC,9.129,1231.24,3.733,30263.055,Europe
Greece,2000,GRC,9.55,1067.56,3.092,31386.64,Europe
Greece,2001,GRC,9.717,749.605,2.164,32675.93,Europe
Greece,2002,GRC,9.642,904.342,2.621,34081.027,Europe
Greece,2003,GRC,9.989,1474.247,4.052,35970.703,Europe
Greece,2004,GRC,10.001,1469.656,4.05,37811.492,Europe
Greece,2005,GRC,10.371,1573.091,4.335,38146.965,Europe
Greece,2006,GRC,10.205,1916.253,5.149,40483.156,Europe
Greece,2007,GRC,10.37,1201.556,3.171,41796.234,Europe
Greece,2008,GRC,10.028,1448.786,3.908,41709.387,Europe
Greece,2009,GRC,9.391,2018.198,5.675,39886.215,Europe
Greece,2010,GRC,8.751,2605.631,7.696,37566.75,Europe
Greece,2011,GRC,8.507,2017.33,6.058,33906.492,Europe
Greece,2012,GRC,8.272,2506.954,7.967,31250.227,Europe
Greece,2013,GRC,7.45,3504.99,11.795,30762.443,Europe
Greece,2014,GRC,7.219,3017.801,10.745,31213.377,Europe
Greece,2015,GRC,6.924,3658.009,12.796,31347.977,Europe
Greece,2016,GRC,6.622,3667.434,12.975,31468.62,Europe
Greece,2017,GRC,6.96,3407.002,11.449,31995.41,Europe
Greece,2018,GRC,6.689,3944.334,13.164,32722.33,Europe
Greece,2019,GRC,6.133,3952.095,13.476,33502.75,Europe
Greece,2020,GRC,5.194,4302.183,16.785,30487.113,Europe
Greece,2021,GRC,5.438,5429.429,19.2,33531.156,Europe
Greece,2022,GRC,5.533,5610.2,18.783,35831.344,Europe
Greece,2023,GRC,5.076,6120.928,20.754,36700.51,Europe
Greece,2024,GRC,5.311,6650.131,21.055,37474.28,Europe
Hong Kong,1990,HKG,4.882,0.0,0.0,31598.756,Asia
Hong Kong,1991,HKG,5.057,0.0,0.0,33124.688,Asia
Hong Kong,1992,HKG,5.716,0.0,0.0,34895.76,Asia
Hong Kong,1993,HKG,5.892,0.0,0.0,36428.527,Asia
Hong Kong,1994,HKG,5.144,0.0,0.0,37767.195,Asia
Hong Kong,1995,HKG,5.062,0.0,0.0,37905.652,Asia
Hong Kong,1996,HKG,4.587,0.0,0.0,37804.07,Asia
Hong Kong,1997,HKG,4.753,0.0,0.0,39402.594,Asia
Hong Kong,1998,HKG,5.969,0.0,0.0,36776.383,Asia
Hong Kong,1999,HKG,6.431,0.0,0.0,37339.926,Asia
Hong Kong,2000,HKG,5.931,0.0,0.0,39848.59,Asia
Hong Kong,2001,HKG,5.504,0.0,0.0,39777.855,Asia
Hong Kong,2002,HKG,5.718,0.0,0.0,40258.17,Asia
Hong Kong,2003,HKG,6.23,0.0,0.0,41570.58,Asia
Hong Kong,2004,HKG,5.975,0.0,0.0,44836.207,Asia
Hong Kong,2005,HKG,6.273,0.0,0.0,47938.9,Asia
Hong Kong,2006,HKG,6.047,0.268,0.001,50981.793,Asia
Hong Kong,2007,HKG,6.25,0.33,0.001,53813.08,Asia
Hong Kong,2008,HKG,6.095,0.303,0.001,54630.375,Asia
Hong Kong,2009,HKG,5.886,0.408,0.001,53172.3,Asia
Hong Kong,2010,HKG,5.641,23.92,0.053,56355.41,Asia
Hong Kong,2011,HKG,6.041,62.996,0.137,58672.83,Asia
Hong Kong,2012,HKG,5.935,26.636,0.061,59015.332,Asia
Hong Kong,2013,HKG,6.1,71.701,0.16,60601.61,Asia
Hong Kong,2014,HKG,6.215,65.31,0.151,61839.812,Asia
Hong Kong,2015,HKG,5.756,90.66,0.205,62779.75,Asia
Hong Kong,2016,HKG,5.854,92.977,0.206,63749.41,Asia
Hong Kong,2017,HKG,5.699,100.925,0.209,65662.836,Asia
Hong Kong,2018,HKG,5.702,116.852,0.24,66993.97,Asia
Hong Kong,2019,HKG,5.597,116.405,0.253,65388.332,Asia
Hong Kong,2020,HKG,4.474,159.125,0.462,61328.527,Asia
Hong Kong,2021,HKG,4.494,212.949,0.654,65884.94,Asia
Hong Kong,2022,HKG,4.121,269.801,0.927,64036.645,Asia
Hong Kong,2023,HKG,4.428,353.581,1.048,64434.56,Asia
Hong Kong,2024,HKG,4.494,385.705,1.048,66153.98,Asia
Hungary,1990,HUN,7.073,52.746,0.17,21297.0,Europe
Hungary,1991,HUN,6.728,59.152,0.204,18765.416,Europe
Hungary,1992,HUN,6.005,56.177,0.202,18197.531,Europe
Hungary,1993,HUN,6.082,56.29,0.21,18113.336,Europe
Hungary,1994,HUN,5.985,56.852,0.208,18672.707,Europe
Hungary,1995,HUN,5.954,60.815,0.22,18977.244,Europe
Hungary,1996,HUN,6.123,70.98,0.251,19029.113,Europe
Hungary,1997,HUN,6.0,74.487,0.269,19635.295,Europe
Hungary,1998,HUN,5.975,60.288,0.214,20438.383,Europe
Hungary,1999,HUN,6.025,69.072,0.245,21128.889,Europe
Hungary,2000,HUN,5.716,68.452,0.249,22117.92,Europe
Hungary,2001,HUN,5.885,72.327,0.256,23069.21,Europe
Hungary,2002,HUN,5.804,65.641,0.238,24229.295,Europe
Hungary,2003,HUN,6.095,96.94,0.345,25255.871,Europe
Hungary,2004,HUN,5.947,281.331,0.985,26568.12,Europe
Hungary,2005,HUN,5.975,574.318,1.882,27765.79,Europe
Hungary,2006,HUN,5.923,466.555,1.557,28903.047,Europe
Hungary,2007,HUN,5.825,604.805,2.042,29044.066,Europe
Hungary,2008,HUN,5.709,904.684,3.095,29384.008,Europe
Hungary,2009,HUN,5.145,1071.671,3.947,27445.959,Europe
Hungary,2010,HUN,5.21,1108.507,3.999,27801.834,Europe
Hungary,2011,HUN,5.042,990.439,3.672,28415.117,Europe
Hungary,2012,HUN,4.711,959.683,3.807,28179.656,Europe
Hungary,2013,HUN,4.397,985.639,4.115,28891.021,Europe
Hungary,2014,HUN,4.425,1158.658,4.82,30264.95,Europe
Hungary,2015,HUN,4.733,1166.435,4.593,31485.568,Europe
Hungary,2016,HUN,4.795,1183.668,4.567,32378.967,Europe
Hungary,2017,HUN,5.051,1220.274,4.454,33828.715,Europe
Hungary,2018,HUN,5.051,1337.074,4.84,35798.043,Europe
Hungary,2019,HUN,5.031,1576.425,5.632,37662.676,Europe
Hungary,2020,HUN,4.832,1876.92,6.807,36119.52,Europe
Hungary,2021,HUN,4.978,2246.434,7.724,38887.19,Europe
Hungary,2022,HUN,4.674,2454.476,8.957,40610.973,Europe
Hungary,2023,HUN,4.165,2844.661,10.886,40333.254,Europe
Hungary,2024,HUN,4.136,3394.358,12.706,40686.934,Europe
Iceland,1990,ISL,8.719,48744.508,59.083,42336.426,Europe
Iceland,1991,ISL,8.157,47989.496,60.295,41754.977,Europe
Iceland,1992,ISL,8.615,48544.781,59.704,39842.375,Europe
Iceland,1993,ISL,9.1,49993.406,59.777,39957.32,Europe
Iceland,1994,ISL,8.83,50112.98,59.774,41042.01,Europe
Iceland,1995,ISL,9.229,51932.367,60.333,40867.562,Europe
Iceland,1996,ISL,9.38,53169.883,58.579,42475.695,Europe
Iceland,1997,ISL,9.655,57574.727,61.043,43873.668,Europe
Iceland,1998,ISL,9.625,64345.223,63.559,46449.344,Europe
Iceland,1999,ISL,10.239,73281.195,66.566,47679.87,Europe
Iceland,2000,ISL,10.426,77405.289,67.054,49338.473,Europe
Iceland,2001,ISL,10.051,79598.852,68.986,50556.992,Europe
Iceland,2002,ISL,10.403,81943.969,69.06,50379.46,Europe
Iceland,2003,ISL,10.308,81789.383,69.009,51173.2,Europe
Iceland,2004,ISL,10.635,82006.734,68.283,54592.53,Europe
Iceland,2005,ISL,10.026,80992.43,68.112,57512.42,Europe
Iceland,2006,ISL,10.38,91206.695,70.76,59364.29,Europe
Iceland,2007,ISL,11.212,107530.93,74.337,62940.746,Europe
Iceland,2008,ISL,12.004,143010.688,81.016,62831.17,Europe
Iceland,2009,ISL,11.708,145809.391,82.491,57406.47,Europe
Iceland,2010,ISL,11.399,146924.734,83.047,56211.836,Europe
Iceland,2011,ISL,10.978,147567.891,83.32,56813.742,Europe
Iceland,2012,ISL,10.906,149841.172,83.699,57173.043,Europe
Iceland,2013,ISL,10.772,152295.828,83.281,58671.93,Europe
Iceland,2014,ISL,10.519,150204.062,83.012,59133.27,Europe
Iceland,2015,ISL,10.699,153153.984,82.168,60725.727,Europe
Iceland,2016,ISL,10.411,148569.797,80.357,63612.555,Europe
Iceland,2017,ISL,10.511,149886.094,79.303,64303.38,Europe
Iceland,2018,ISL,10.388,151207.688,78.7,65521.93,Europe
Iceland,2019,ISL,9.849,145113.766,80.843,64826.434,Europe
Iceland,2020,ISL,9.107,140052.078,86.126,59543.812,Europe
Iceland,2021,ISL,9.367,140773.203,84.494,61610.215,Europe
Iceland,2022,ISL,9.458,140857.141,82.075,65380.316,Europe
Iceland,2023,ISL,9.052,138548.938,81.843,68118.4,Europe
Iceland,2024,ISL,9.667,132214.828,80.498,67310.055,Europe
India,1990,IND,0.668,213.461,8.068,2203.147,Asia
India,1991,IND,0.696,232.984,8.531,2178.686,Asia
India,1992,IND,0.726,216.214,7.687,2249.698,Asia
India,1993,IND,0.734,214.213,7.588,2307.6072,Asia
India,1994,IND,0.759,238.568,8.187,2411.4626,Asia
India,1995,IND,0.792,222.883,7.258,2542.422,Asia
India,1996,IND,0.841,200.725,6.408,2680.2788,Asia
India,1997,IND,0.859,201.034,6.202,2734.521,Asia
India,1998,IND,0.86,234.98,6.971,2847.9624,Asia
India,1999,IND,0.926,229.019,6.735,3041.4827,Asia
India,2000,IND,0.933,211.886,6.042,3099.503,Asia
India,2001,IND,0.929,196.829,5.693,3188.8103,Asia
India,2002,IND,0.941,183.337,5.218,3250.6956,Asia
India,2003,IND,0.957,183.994,5.144,3445.926,Asia
India,2004,IND,0.999,262.681,6.887,3656.1262,Asia
India,2005,IND,1.035,252.724,6.359,3881.966,Asia
India,2006,IND,1.103,293.929,7.134,4129.7783,Asia
India,2007,IND,1.17,320.527,7.276,4379.696,Asia
India,2008,IND,1.234,308.547,6.712,4450.39,Asia
India,2009,IND,1.316,290.375,5.965,4731.362,Asia
India,2010,IND,1.35,303.142,6.057,5059.2827,Asia
India,2011,IND,1.4,362.263,6.967,5249.5493,Asia
India,2012,IND,1.507,335.554,6.208,5460.4375,Asia
India,2013,IND,1.54,371.517,6.75,5732.2417,Asia
India,2014,IND,1.637,396.539,6.829,6079.8438,Asia
India,2015,IND,1.681,376.293,6.357,6488.146,Asia
India,2016,IND,1.75,390.035,6.37,6940.626,Asia
India,2017,IND,1.784,426.385,6.793,7326.607,Asia
India,2018,IND,1.888,479.617,7.307,7714.34,Asia
India,2019,IND,1.88,539.006,8.108,7930.0913,Asia
India,2020,IND,1.727,554.367,8.893,7399.531,Asia
India,2021,IND,1.892,581.251,8.657,8050.0186,Asia
India,2022,IND,1.986,661.233,9.421,8594.392,Asia
India,2023,IND,2.13,663.527,8.861,9301.756,Asia
India,2024,IND,2.201,710.831,9.146,9818.043,Asia
Indonesia,1990,IDN,0.845,117.48,3.597,4873.0537,Asia
Indonesia,1991,IDN,0.936,127.782,3.661,5118.468,Asia
Indonesia,1992,IDN,1.049,158.837,4.219,5357.376,Asia
Indonesia,1993,IDN,1.112,145.417,3.686,5609.152,Asia
Indonesia,1994,IDN,1.115,138.292,3.404,5931.235,Asia
Indonesia,1995,IDN,1.112,149.837,3.445,6312.9346,Asia
Indonesia,1996,IDN,1.244,156.658,3.415,6695.4097,Asia
Indonesia,1997,IDN,1.354,120.171,2.451,6897.0024,Asia
Indonesia,1998,IDN,1.164,186.143,3.927,5897.6855,Asia
Indonesia,1999,IDN,1.37,193.177,3.788,5855.658,Asia
Indonesia,2000,IDN,1.301,199.227,3.699,6056.382,Asia
Indonesia,2001,IDN,1.446,233.02,4.096,6190.5195,Asia
Indonesia,2002,IDN,1.388,210.385,3.647,6381.9497,Asia
Indonesia,2003,IDN,1.506,197.675,3.195,6599.092,Asia
Indonesia,2004,IDN,1.504,206.412,3.415,6843.5464,Asia
Indonesia,2005,IDN,1.505,214.506,3.494,7140.8545,Asia
Indonesia,2006,IDN,1.481,199.324,3.234,7434.488,Asia
Indonesia,2007,IDN,1.635,220.271,3.374,7802.464,Asia
Indonesia,2008,IDN,1.521,236.059,3.62,8165.0615,Asia
Indonesia,2009,IDN,1.639,247.224,3.736,8435.456,Asia
Indonesia,2010,IDN,1.808,312.203,4.417,8848.225,Asia
Indonesia,2011,IDN,2.006,262.097,3.554,9274.97,Asia
Indonesia,2012,IDN,2.041,274.541,3.577,9708.612,Asia
Indonesia,2013,IDN,1.929,323.653,4.534,10121.814,Asia
Indonesia,2014,IDN,1.924,338.127,4.708,10504.387,Asia
Indonesia,2015,IDN,2.105,290.469,4.003,10893.662,Asia
Indonesia,2016,IDN,2.071,414.29,5.81,11319.663,Asia
Indonesia,2017,IDN,2.136,418.546,5.518,11772.574,Asia
Indonesia,2018,IDN,2.25,635.144,8.029,12262.231,Asia
Indonesia,2019,IDN,2.441,713.722,8.613,12757.785,Asia
Indonesia,2020,IDN,2.268,821.447,10.644,12388.545,Asia
Indonesia,2021,IDN,2.287,881.074,11.076,12757.074,Asia
Indonesia,2022,IDN,2.719,1008.235,10.208,13334.266,Asia
Indonesia,2023,IDN,2.711,1061.278,10.695,13889.975,Asia
Indonesia,2024,IDN,2.865,1155.609,10.954,14470.4375,Asia
Iran,1990,IRN,3.616,351.195,2.531,9656.001,Asia
Iran,1991,IRN,3.718,259.64,1.771,10592.332,Asia
Iran,1992,IRN,3.73,417.859,2.631,10727.418,Asia
Iran,1993,IRN,3.86,476.493,3.255,10531.995,Asia
Iran,1994,IRN,4.305,311.368,1.901,10333.433,Asia
Iran,1995,IRN,4.355,371.662,2.188,10465.026,Asia
Iran,1996,IRN,4.399,389.358,2.13,11010.01,Asia
Iran,1997,IRN,4.231,259.316,1.393,11025.721,Asia
Iran,1998,IRN,4.737,322.381,1.685,11101.508,Asia
Iran,1999,IRN,5.722,219.776,1.081,11163.695,Asia
Iran,2000,IRN,5.529,159.656,0.76,11643.122,Asia
Iran,2001,IRN,5.781,170.193,0.77,11739.009,Asia
Iran,2002,IRN,5.838,323.971,1.356,12583.045,Asia
Iran,2003,IRN,5.976,380.992,1.584,13519.45,Asia
Iran,2004,IRN,6.293,462.083,1.774,13807.195,Asia
Iran,2005,IRN,6.499,543.368,2.014,13935.774,Asia
Iran,2006,IRN,6.826,678.876,2.353,14320.657,Asia
Iran,2007,IRN,6.806,645.263,2.139,15237.424,Asia
Iran,2008,IRN,6.999,266.738,0.867,15091.251,Asia
Iran,2009,IRN,7.107,238.634,0.767,15055.149,Asia
Iran,2010,IRN,7.253,350.961,1.106,15729.913,Asia
Iran,2011,IRN,7.353,361.026,1.109,15947.766,Asia
Iran,2012,IRN,7.55,416.067,1.284,15159.295,Asia
Iran,2013,IRN,7.586,472.846,1.423,14734.74,Asia
Iran,2014,IRN,7.904,460.874,1.349,15262.852,Asia
Iran,2015,IRN,7.77,411.055,1.23,14841.905,Asia
Iran,2016,IRN,7.692,467.967,1.344,15920.372,Asia
Iran,2017,IRN,8.19,519.435,1.462,16167.968,Asia
Iran,2018,IRN,7.716,313.134,0.864,15364.805,Asia
Iran,2019,IRN,8.354,998.354,2.641,14841.075,Asia
Iran,2020,IRN,8.499,702.07,1.802,15381.585,Asia
Iran,2021,IRN,8.813,434.541,1.14,15884.428,Asia
Iran,2022,IRN,8.57,433.158,1.112,16377.961,Asia
Iran,2023,IRN,8.715,665.79,1.68,17044.816,Asia
Iran,2024,IRN,8.656,561.098,1.433,17484.133,Asia
Iraq,1990,IRQ,2.826,734.728,5.453,10735.094,Asia
Iraq,1991,IRQ,2.561,335.383,3.982,3819.1619,Asia
Iraq,1992,IRQ,3.225,792.171,6.114,4916.264,Asia
Iraq,1993,IRQ,3.295,891.399,5.43,6105.0415,Asia
Iraq,1994,IRQ,3.802,861.72,4.862,6044.871,Asia
Iraq,1995,IRQ,3.834,949.635,5.564,5969.6694,Asia
Iraq,1996,IRQ,3.48,838.369,5.065,6419.3696,Asia
Iraq,1997,IRQ,3.44,827.706,4.349,7545.73,Asia
Iraq,1998,IRQ,3.539,752.278,5.437,9871.734,Asia
Iraq,1999,IRQ,3.487,418.261,4.325,11237.854,Asia
Iraq,2000,IRQ,3.428,363.551,2.757,12702.164,Asia
Iraq,2001,IRQ,3.842,405.74,2.842,12529.608,Asia
Iraq,2002,IRQ,3.733,480.389,3.656,11144.051,Asia
Iraq,2003,IRQ,3.784,483.491,4.274,6849.332,Asia
Iraq,2004,IRQ,4.098,565.034,4.794,10210.563,Asia
Iraq,2005,IRQ,4.023,463.098,4.279,10078.443,Asia
Iraq,2006,IRQ,3.454,466.314,4.466,10568.914,Asia
Iraq,2007,IRQ,2.161,427.748,4.029,10853.816,Asia
Iraq,2008,IRQ,3.256,267.034,2.24,11511.938,Asia
Iraq,2009,IRQ,3.5,247.133,2.191,11470.518,Asia
Iraq,2010,IRQ,3.672,303.242,2.404,11816.841,Asia
Iraq,2011,IRQ,3.841,273.838,2.177,12267.585,Asia
Iraq,2012,IRQ,3.983,336.719,2.572,13357.015,Asia
Iraq,2013,IRQ,4.016,337.436,2.456,13712.932,Asia
Iraq,2014,IRQ,3.762,201.369,1.544,13536.823,Asia
Iraq,2015,IRQ,3.795,175.477,1.4,13516.027,Asia
Iraq,2016,IRQ,3.981,223.928,1.709,15016.092,Asia
Iraq,2017,IRQ,4.257,141.938,0.934,14417.631,Asia
Iraq,2018,IRQ,4.623,135.558,0.877,14456.235,Asia
Iraq,2019,IRQ,4.656,320.87,1.982,14910.225,Asia
Iraq,2020,IRQ,4.086,266.116,1.887,12827.635,Asia
Iraq,2021,IRQ,4.484,212.864,1.484,12731.754,Asia
Iraq,2022,IRQ,4.939,168.771,1.095,13433.397,Asia
Iraq,2023,IRQ,5.056,95.212,0.598,13202.323,Asia
Iraq,2024,IRQ,5.074,93.465,0.584,12725.043,Asia
Ireland,1990,IRL,9.375,550.968,1.644,29555.633,Europe
Ireland,1991,IRL,9.528,586.325,1.694,29953.244,Europe
Ireland,1992,IRL,9.413,641.672,1.858,30744.191,Europe
Ireland,1993,IRL,9.428,605.873,1.727,31414.596,Europe
Ireland,1994,IRL,9.704,726.525,1.995,33092.062,Europe
Ireland,1995,IRL,9.93,560.836,1.517,36094.76,Europe
Ireland,1996,IRL,10.298,585.087,1.511,38452.945,Europe
Ireland,1997,IRL,10.567,619.619,1.563,42265.164,Europe
Ireland,1998,IRL,10.969,883.746,2.094,45493.168,Europe
Ireland,1999,IRL,11.309,840.399,1.907,49719.887,Europe
Ireland,2000,IRL,11.9,874.359,1.92,53675.004,Europe
Ireland,2001,IRL,12.324,743.573,1.57,55630.1,Europe
Ireland,2002,IRL,11.73,971.125,2.106,57927.49,Europe
Ireland,2003,IRL,11.441,785.263,1.775,58709.156,Europe
Ireland,2004,IRL,11.354,940.317,2.123,61558.58,Europe
Ireland,2005,IRL,11.588,1227.97,2.716,63689.086,Europe
Ireland,2006,IRL,11.15,1567.56,3.451,65087.18,Europe
Ireland,2007,IRL,10.847,1762.855,3.934,66590.195,Europe
Ireland,2008,IRL,10.558,2270.569,5.203,62320.668,Europe
Ireland,2009,IRL,9.303,2601.61,6.704,58547.266,Europe
Ireland,2010,IRL,9.167,2396.661,6.149,59209.1,Europe
Ireland,2011,IRL,8.31,3340.517,9.032,59899.918,Europe
Ireland,2012,IRL,8.309,3210.026,8.861,59405.047,Europe
Ireland,2013,IRL,8.061,3423.319,9.648,60388.94,Europe
Ireland,2014,IRL,7.911,3840.302,10.938,65575.805,Europe
Ireland,2015,IRL,8.233,4592.599,12.506,80954.664,Europe
Ireland,2016,IRL,8.492,4386.334,11.537,80899.02,Europe
Ireland,2017,IRL,8.116,5162.07,13.692,87882.71,Europe
Ireland,2018,IRL,7.988,5758.226,15.142,93276.016,Europe
Ireland,2019,IRL,7.54,6554.747,17.39,96371.29,Europe
Ireland,2020,IRL,7.035,7292.109,20.819,101968.555,Europe
Ireland,2021,IRL,7.452,6306.125,17.799,116903.61,Europe
Ireland,2022,IRL,7.177,7013.498,19.42,123219.08,Europe
Ireland,2023,IRL,6.46,7484.979,21.82,117862.125,Europe
Ireland,2024,IRL,6.339,7585.669,22.18,119037.734,Europe
Israel,1990,ISR,7.882,1.834,0.006,25335.271,Asia
Israel,1991,ISR,7.563,3.487,0.013,25698.93,Asia
Israel,1992,ISR,8.489,16.25,0.053,26752.4,Asia
Israel,1993,ISR,8.697,14.2,0.043,27123.107,Asia
Israel,1994,ISR,9.101,12.247,0.037,28393.0,Asia
Israel,1995,ISR,9.312,12.969,0.036,29470.816,Asia
Israel,1996,ISR,9.444,12.122,0.033,30386.197,Asia
Israel,1997,ISR,9.717,12.299,0.031,30707.006,Asia
Israel,1998,ISR,9.673,11.994,0.03,31246.857,Asia
Israel,1999,ISR,9.209,15.416,0.038,31465.613,Asia
Israel,2000,ISR,9.739,14.091,0.038,33275.062,Asia
Israel,2001,ISR,10.068,8.826,0.024,32590.229,Asia
Israel,2002,ISR,9.284,32.076,0.088,31897.584,Asia
Israel,2003,ISR,9.598,36.453,0.099,31780.78,Asia
Israel,2004,ISR,8.871,34.591,0.094,32675.209,Asia
Israel,2005,ISR,8.402,42.604,0.117,33512.89,Asia
Israel,2006,ISR,9.081,24.342,0.068,34770.027,Asia
Israel,2007,ISR,9.02,21.952,0.06,36317.85,Asia
Israel,2008,ISR,9.598,25.465,0.069,36827.926,Asia
Israel,2009,ISR,8.862,52.665,0.149,36403.164,Asia
Israel,2010,ISR,9.308,80.052,0.222,37722.41,Asia
Israel,2011,ISR,9.181,127.447,0.353,39075.375,Asia
Israel,2012,ISR,9.83,186.392,0.502,39299.35,Asia
Israel,2013,ISR,8.142,201.093,0.583,40148.777,Asia
Israel,2014,ISR,7.633,325.675,0.987,40872.582,Asia
Israel,2015,ISR,7.815,433.215,1.269,40967.37,Asia
Israel,2016,ISR,7.45,595.979,1.746,41963.676,Asia
Israel,2017,ISR,7.038,597.373,1.75,42947.06,Asia
Israel,2018,ISR,7.049,648.441,1.89,43814.297,Asia
Israel,2019,ISR,6.809,1009.162,2.903,44580.81,Asia
Israel,2020,ISR,6.737,1300.711,4.024,42915.94,Asia
Israel,2021,ISR,6.592,1591.904,4.889,46162.082,Asia
Israel,2022,ISR,6.84,1816.181,5.387,48098.188,Asia
Israel,2023,ISR,5.983,2393.993,7.83,47527.152,Asia
Israel,2024,ISR,5.607,2881.895,9.795,47338.844,Asia
Italy,1990,ITA,7.684,1719.898,4.568,42656.746,Europe
Italy,1991,ITA,7.67,2236.339,6.125,43283.02,Europe
Italy,1992,ITA,7.666,2247.091,6.129,43614.484,Europe
Italy,1993,ITA,7.526,2220.235,6.154,43216.11,Europe
Italy,1994,ITA,7.393,2355.214,6.574,44136.707,Europe
Italy,1995,ITA,7.815,2028.259,5.386,45410.14,Europe
Italy,1996,ITA,7.747,2271.272,5.983,46008.24,Europe
Italy,1997,ITA,7.844,2271.441,5.928,46869.426,Europe
Italy,1998,ITA,8.054,2286.841,5.959,47701.4,Europe
Italy,1999,ITA,8.132,2523.756,6.543,48493.664,Europe
Italy,2000,ITA,8.199,2504.724,6.853,50353.42,Europe
Italy,2001,ITA,8.196,2659.904,7.295,51332.29,Europe
Italy,2002,ITA,8.309,2354.778,6.453,51369.113,Europe
Italy,2003,ITA,8.575,2272.053,6.06,51126.258,Europe
Italy,2004,ITA,8.606,2628.864,6.893,51495.004,Europe
Italy,2005,ITA,8.567,2334.86,6.161,51585.645,Europe
Italy,2006,ITA,8.443,2424.978,6.427,52304.242,Europe
Italy,2007,ITA,8.286,2267.294,6.173,52747.19,Europe
Italy,2008,ITA,8.028,2808.795,7.803,51806.39,Europe
Italy,2009,ITA,7.079,3359.328,10.127,48774.39,Europe
Italy,2010,ITA,7.241,3727.355,10.921,49301.695,Europe
Italy,2011,ITA,7.022,3968.702,11.912,49473.016,Europe
Italy,2012,ITA,6.665,4347.991,13.499,47795.957,Europe
Italy,2013,ITA,6.091,5172.381,16.96,46833.363,Europe
Italy,2014,ITA,5.759,5501.412,18.517,46825.652,Europe
Italy,2015,ITA,5.964,5024.947,16.66,47311.824,Europe
Italy,2016,ITA,5.922,4947.602,16.412,47987.84,Europe
Italy,2017,ITA,5.84,4768.667,15.675,48849.22,Europe
Italy,2018,ITA,5.791,5229.956,17.059,49133.145,Europe
Italy,2019,ITA,5.648,5292.727,17.412,49690.63,Europe
Italy,2020,ITA,5.051,5347.12,19.399,45505.07,Europe
Italy,2021,ITA,5.624,5348.62,18.014,49825.395,Europe
Italy,2022,ITA,5.705,4672.377,15.951,52333.33,Europe
Italy,2023,ITA,5.249,5285.862,18.854,52870.324,Europe
Italy,2024,ITA,5.088,5932.423,20.931,53265.004,Europe
Japan,1990,JPN,9.359,2243.243,5.368,35272.418,Asia
Japan,1991,JPN,9.416,2410.838,5.6,36372.035,Asia
Japan,1992,JPN,9.45,2085.569,4.805,36563.62,Asia
Japan,1993,JPN,9.367,2349.848,5.348,36277.92,Asia
Japan,1994,JPN,9.763,1765.915,3.887,36568.71,Asia
Japan,1995,JPN,9.834,2097.944,4.483,37442.895,Asia
Japan,1996,JPN,9.912,2081.163,4.371,38528.793,Asia
Japan,1997,JPN,9.828,2310.591,4.773,38814.254,Asia
Japan,1998,JPN,9.493,2357.966,4.961,38217.195,Asia
Japan,1999,JPN,9.764,2247.476,4.664,38020.094,Asia
Japan,2000,JPN,9.921,2253.357,4.603,39005.914,Asia
Japan,2001,JPN,9.79,2179.84,4.508,39062.28,Asia
Japan,2002,JPN,10.005,2171.179,4.514,38987.91,Asia
Japan,2003,JPN,10.056,2449.24,5.098,39501.81,Asia
Japan,2004,JPN,10.008,2442.466,5.023,40351.777,Asia
Japan,2005,JPN,10.057,2234.198,4.52,41075.824,Asia
Japan,2006,JPN,9.871,2467.354,5.011,41613.15,Asia
Japan,2007,JPN,10.141,2194.187,4.499,42182.176,Asia
Japan,2008,JPN,9.587,2181.407,4.561,41645.57,Asia
Japan,2009,JPN,9.051,2075.344,4.756,39279.5,Asia
Japan,2010,JPN,9.448,2508.218,5.404,40881.797,Asia
Japan,2011,JPN,9.846,2400.329,5.447,40967.344,Asia
Japan,2012,JPN,10.178,2354.55,5.379,41596.92,Asia
Japan,2013,JPN,10.271,2536.953,5.829,42492.242,Asia
Japan,2014,JPN,9.886,2804.523,6.604,42674.7,Asia
Japan,2015,JPN,9.585,3225.911,7.685,43386.71,Asia
Japan,2016,JPN,9.436,3148.987,7.593,43736.13,Asia
Japan,2017,JPN,9.321,3367.779,8.029,44505.277,Asia
Japan,2018,JPN,8.971,3606.433,8.65,44848.49,Asia
Japan,2019,JPN,8.698,3625.492,8.871,44730.91,Asia
Japan,2020,JPN,8.213,3972.055,10.457,42992.48,Asia
Japan,2021,JPN,8.422,4302.122,10.814,44355.348,Asia
Japan,2022,JPN,8.237,4432.941,11.154,44972.344,Asia
